Area Identifier,Area Name,House Prices: Reference Period = 2011; measure type = Lower Quartile,House Prices: Reference Period = 2011; measure type = Mean,House Prices: Reference Period = 2011; measure type = Median,House Prices: Reference Period = 2011; measure type = Upper Quartile,House Prices: Reference Period = 2012; measure type = Lower Quartile,House Prices: Reference Period = 2012; measure type = Mean,House Prices: Reference Period = 2012; measure type = Median,House Prices: Reference Period = 2012; measure type = Upper Quartile,House Prices: Reference Period = 2010; measure type = Lower Quartile,House Prices: Reference Period = 2010; measure type = Mean,House Prices: Reference Period = 2010; measure type = Median,House Prices: Reference Period = 2010; measure type = Upper Quartile,House Prices: Reference Period = 2009; measure type = Lower Quartile,House Prices: Reference Period = 2009; measure type = Mean,House Prices: Reference Period = 2009; measure type = Median,House Prices: Reference Period = 2009; measure type = Upper Quartile
http://statistics.gov.scot/id/statistical-geography/S01001548,S01001548,132000,188665,184000,249995,96000,137865,125000,167000,119008,148085,140000,185000,132000,148075,139950,175000
http://statistics.gov.scot/id/statistical-geography/S01001549,S01001549,156756,163976,178121,195445,105000,166256,165746,181815,112500,169894,156356,177980,113438,197183,153076,296824
http://statistics.gov.scot/id/statistical-geography/S01001550,S01001550,156000,280544,250000,445000,173400,321641,315000,385000,170000,315965,249950,390000,240000,279250,267500,365000
http://statistics.gov.scot/id/statistical-geography/S01001551,S01001551,125000,152667,165000,168000,187000,293972,249975,323500,256250,481125,360750,706000,260000,310333,331000,340000
http://statistics.gov.scot/id/statistical-geography/S01001552,S01001552,272500,294750,299500,317000,150000,219455,163000,290228,118000,169851,127500,161105,117500,146250,141000,175000
http://statistics.gov.scot/id/statistical-geography/S01001553,S01001553,200000,273551,246500,355000,224000,291742,280000,374000,239950,354063,340000,485000,125000,203936,204850,296000
http://statistics.gov.scot/id/statistical-geography/S01001554,S01001554,111500,171625,154000,236000,152500,271368,201500,335000,171500,228544,211500,241266,185000,254677,258250,320000
http://statistics.gov.scot/id/statistical-geography/S01001555,S01001555,97475,153738,110000,210000,115000,115000,115000,115000,105000,213000,174000,360000,98000,126333,140000,141000
http://statistics.gov.scot/id/statistical-geography/S01001556,S01001556,123500,197750,183000,266000,121000,257438,177000,412250,125000,183167,136750,262000,145250,211625,187500,267500
http://statistics.gov.scot/id/statistical-geography/S01001557,S01001557,220000,310500,233250,250000,213500,249465,231117,265000,214000,313617,332000,425000,160000,210667,222000,250000
http://statistics.gov.scot/id/statistical-geography/S01001558,S01001558,125000,151071,158000,171500,112500,142500,137500,172500,115000,148983,132000,199950,130000,130000,130000,130000
http://statistics.gov.scot/id/statistical-geography/S01001559,S01001559,15000,81667,120000,125000,40000,79250,79250,118500,163000,163000,163000,163000,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01001560,S01001560,70000,70000,70000,70000,76250,99125,99750,122000,81427,102142,110000,115000,92500,93750,93750,95000
http://statistics.gov.scot/id/statistical-geography/S01001561,S01001561,130000,164783,165000,200000,140000,207171,210000,249950,140000,181758,197995,219995,145495,181902,185000,220000
http://statistics.gov.scot/id/statistical-geography/S01001562,S01001562,132500,201895,185000,239995,144000,182176,180500,219000,105000,161627,150000,215000,126000,174540,180000,210000
http://statistics.gov.scot/id/statistical-geography/S01001563,S01001563,135000,179500,135000,268500,135000,180500,207500,225000,154000,229000,158000,375000,175000,221500,221500,268000
http://statistics.gov.scot/id/statistical-geography/S01001564,S01001564,97000,139463,159111,162278,125000,143000,125000,169000,109975,131163,130000,152350,99750,131625,124750,163500
http://statistics.gov.scot/id/statistical-geography/S01001565,S01001565,118500,132938,126000,143750,98750,118625,121250,135000,132000,145120,141350,157000,141500,149175,153350,156850
http://statistics.gov.scot/id/statistical-geography/S01001566,S01001566,140000,148400,157000,165000,145000,169238,167500,200000,158000,190357,164000,215000,174995,217332,210000,267000
http://statistics.gov.scot/id/statistical-geography/S01001567,S01001567,72500,114714,93000,190000,121250,138164,132250,148050,92500,118433,110000,130000,90000,105500,108500,118000
http://statistics.gov.scot/id/statistical-geography/S01001568,S01001568,154000,335333,237500,370000,99000,177917,104500,114500,110000,281900,150000,550000,128000,298500,347500,635000
http://statistics.gov.scot/id/statistical-geography/S01001569,S01001569,115000,133427,132000,151000,119500,156459,148000,159000,144000,174200,145000,160000,116750,127875,129250,139000
http://statistics.gov.scot/id/statistical-geography/S01001570,S01001570,162500,197357,190000,212000,150000,204833,201500,250000,193500,230500,198000,300000,170000,222500,192500,300000
http://statistics.gov.scot/id/statistical-geography/S01001571,S01001571,90750,106625,109500,122500,89000,119357,107500,144000,81000,93750,91000,106500,120000,129000,129000,138000
http://statistics.gov.scot/id/statistical-geography/S01001572,S01001572,137500,182500,150000,225000,125000,163750,164000,202500,108500,109250,109250,110000,98250,145414,120829,192579
http://statistics.gov.scot/id/statistical-geography/S01001573,S01001573,135000,269657,235000,429000,154000,170400,156500,225000,187500,265378,235000,339010,169000,220071,171500,220000
http://statistics.gov.scot/id/statistical-geography/S01001574,S01001574,122500,131875,130250,141250,120500,122750,123000,125000,117500,192375,137250,267250,128000,139333,130000,160000
http://statistics.gov.scot/id/statistical-geography/S01001575,S01001575,140000,140000,140000,140000,103000,127438,121000,165000,86500,99500,100000,115000,110000,128550,120000,137500
http://statistics.gov.scot/id/statistical-geography/S01001576,S01001576,132500,132500,132500,132500,120000,148000,148000,176000,118250,131625,125000,145000,119995,119995,119995,119995
http://statistics.gov.scot/id/statistical-geography/S01001577,S01001577,98500,120167,112000,150000,105750,122374,120750,138998,106500,131643,135000,160000,130000,142500,142500,155000
http://statistics.gov.scot/id/statistical-geography/S01001578,S01001578,123000,182000,133000,290000,107500,127500,117500,147500,145344,164469,150000,150000,125000,132250,132250,139500
http://statistics.gov.scot/id/statistical-geography/S01001579,S01001579,93500,105900,113000,122000,112000,133625,136500,155250,152500,153750,153750,155000,147500,147800,147800,148100
http://statistics.gov.scot/id/statistical-geography/S01001580,S01001580,69050,84025,84025,99000,60000,112375,112375,164750,140000,209325,177500,220625,110000,134409,143000,155000
http://statistics.gov.scot/id/statistical-geography/S01001581,S01001581,108500,156800,151100,205100,152500,188750,197500,225000,169000,203500,204000,238000,91500,155125,137500,218750
http://statistics.gov.scot/id/statistical-geography/S01001582,S01001582,90000,98640,95000,130000,79875,96188,86250,112500,115000,130500,135000,148500,134100,134787,134100,134100
http://statistics.gov.scot/id/statistical-geography/S01001583,S01001583,135000,190000,190000,245000,105000,105000,105000,105000,120000,122500,122500,125000,90000,106667,110000,120000
http://statistics.gov.scot/id/statistical-geography/S01001584,S01001584,121250,184375,141250,247500,110000,150778,125000,175000,134250,160625,138250,175000,115000,213333,175000,350000
http://statistics.gov.scot/id/statistical-geography/S01001585,S01001585,94750,108875,105250,123000,115000,116440,125000,125000,87500,206286,120000,385000,103500,125500,115000,140000
http://statistics.gov.scot/id/statistical-geography/S01001586,S01001586,195000,227500,227500,260000,183000,218900,236000,241000,190000,248705,270000,286114,240000,255667,245000,282000
http://statistics.gov.scot/id/statistical-geography/S01001587,S01001587,95000,100800,100000,110000,93500,130400,108500,134000,110000,119143,123000,125000,112000,117333,120000,120000
http://statistics.gov.scot/id/statistical-geography/S01001588,S01001588,107500,102750,114500,120000,35341,35341,35341,35341,97500,114167,110000,135000,113750,121000,123500,129750
http://statistics.gov.scot/id/statistical-geography/S01001589,S01001589,105000,113500,113500,122000,108500,125250,125250,142000,81000,100500,120000,120000,135000,135000,135000,135000
http://statistics.gov.scot/id/statistical-geography/S01001590,S01001590,122000,122000,122000,122000,119995,197181,232000,247000,98000,164615,219995,230000,105000,130958,137250,141250
http://statistics.gov.scot/id/statistical-geography/S01001591,S01001591,86500,100750,105000,115000,108000,116500,117500,125000,88500,109833,111000,130000,109000,147333,135000,198000
http://statistics.gov.scot/id/statistical-geography/S01001592,S01001592,101250,118250,123750,135250,95000,141100,100000,140000,81500,94998,99998,124995,78125,90938,96250,103750
http://statistics.gov.scot/id/statistical-geography/S01001593,S01001593,110000,127010,115000,133050,117500,195666,162500,232323,124000,144800,135000,165000,101500,156750,142500,212000
http://statistics.gov.scot/id/statistical-geography/S01001594,S01001594,72500,123785,95500,123000,89000,151579,123000,226000,116000,138891,128000,165000,104000,126227,125000,141500
http://statistics.gov.scot/id/statistical-geography/S01001595,S01001595,97500,161250,161250,225000,92500,92500,92500,92500,75000,100000,105000,120000,123000,126500,126500,130000
http://statistics.gov.scot/id/statistical-geography/S01001596,S01001596,125000,225417,221000,325500,117500,145125,149000,160000,147000,248875,296000,327500,119000,155892,127500,152000
http://statistics.gov.scot/id/statistical-geography/S01001597,S01001597,100000,105167,110000,119000,102000,151613,117500,190000,70000,116714,135000,137000,91000,135500,126000,140000
http://statistics.gov.scot/id/statistical-geography/S01001598,S01001598,125000,164400,170000,188000,160000,199875,193500,270000,165000,294350,322250,347000,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01001599,S01001599,97500,139789,155350,165000,87000,137066,112750,137500,95000,136769,116000,134000,96000,139076,108998,138163
http://statistics.gov.scot/id/statistical-geography/S01001600,S01001600,100000,133461,129975,140000,100000,110500,104000,126000,109000,118154,115000,123500,110000,138413,117000,161350
http://statistics.gov.scot/id/statistical-geography/S01001601,S01001601,124500,219273,210000,270000,166000,246168,231500,305000,175000,234087,213800,300000,185000,255073,290000,315000
http://statistics.gov.scot/id/statistical-geography/S01001602,S01001602,125000,153867,130000,170000,127500,173722,150000,233000,125000,178500,224000,230000,129000,178813,198750,220000
http://statistics.gov.scot/id/statistical-geography/S01001603,S01001603,80000,136333,129000,180000,104000,168875,175250,233750,93000,114742,99500,135000,95000,143275,126100,180500
http://statistics.gov.scot/id/statistical-geography/S01001604,S01001604,98000,98000,98000,98000,100000,115000,113000,132000,91000,91000,91000,91000,120000,135333,135000,151000
http://statistics.gov.scot/id/statistical-geography/S01001605,S01001605,125000,205000,205000,285000,115250,148500,151500,178750,125000,144900,132500,150000,99000,155125,118750,211250
http://statistics.gov.scot/id/statistical-geography/S01001606,S01001606,123523,160104,124999,144000,137000,168125,173375,180000,123000,159888,125000,170000,125000,136667,135000,140000
http://statistics.gov.scot/id/statistical-geography/S01001607,S01001607,145000,177272,169998,203000,149995,184422,173500,214500,152500,186239,174995,200000,151500,174577,164998,195000
http://statistics.gov.scot/id/statistical-geography/S01001608,S01001608,113000,144100,121000,170000,87000,116850,111498,140000,98500,125617,125000,155000,102750,150344,119250,181000
http://statistics.gov.scot/id/statistical-geography/S01001609,S01001609,126500,136167,134000,148000,85000,103500,103500,122000,100000,133333,125000,175000,129000,132000,132000,135000
http://statistics.gov.scot/id/statistical-geography/S01001610,S01001610,120000,233364,185000,342500,111000,199461,154500,292500,104000,213005,210000,280000,93750,119375,111250,145000
http://statistics.gov.scot/id/statistical-geography/S01001611,S01001611,241500,365750,310000,490000,190000,266500,227500,405000,250000,435241,407000,591000,283000,457102,315000,700000
http://statistics.gov.scot/id/statistical-geography/S01001612,S01001612,128000,272100,238750,250000,122000,163361,175000,197500,185000,205875,217500,233500,138000,331500,185000,261000
http://statistics.gov.scot/id/statistical-geography/S01001613,S01001613,100000,110000,110000,120000,0,,0,0,99950,107475,107475,115000,109000,133333,140000,151000
http://statistics.gov.scot/id/statistical-geography/S01001614,S01001614,64998,84874,81000,107250,75400,108162,97200,110000,99000,158482,128500,138000,94500,176985,134000,164500
http://statistics.gov.scot/id/statistical-geography/S01001615,S01001615,74000,162365,121000,275000,70000,106429,115000,125000,112750,145250,145500,177750,130000,162768,141500,147340
http://statistics.gov.scot/id/statistical-geography/S01001616,S01001616,158500,284743,287000,362500,170000,170000,170000,170000,170000,273115,285000,309000,230000,273571,305000,345000
http://statistics.gov.scot/id/statistical-geography/S01001617,S01001617,87850,87850,87850,87850,94000,109500,109000,125000,120000,120000,120000,120000,109000,109000,109000,109000
http://statistics.gov.scot/id/statistical-geography/S01001618,S01001618,188000,333272,257589,825000,101500,191024,175000,280000,111500,182593,138850,267926,153000,283746,240000,340000
http://statistics.gov.scot/id/statistical-geography/S01001619,S01001619,97000,111244,106732,130000,76000,99833,105000,118500,157500,171250,171250,185000,97000,109667,112000,120000
http://statistics.gov.scot/id/statistical-geography/S01001620,S01001620,123750,149375,132500,175000,110000,124599,110995,128500,124000,142657,145000,165000,107000,140500,128000,167500
http://statistics.gov.scot/id/statistical-geography/S01001621,S01001621,92500,128167,130000,162000,112500,122500,117500,132500,110000,110000,110000,110000,122500,134500,133000,148000
http://statistics.gov.scot/id/statistical-geography/S01001622,S01001622,108000,108000,108000,108000,112000,160714,125000,135000,60000,123456,117500,158825,95750,135375,143250,175000
http://statistics.gov.scot/id/statistical-geography/S01001623,S01001623,115000,142702,122500,165000,125000,145800,147500,179000,127250,140950,135000,147500,118000,116000,125000,132500
http://statistics.gov.scot/id/statistical-geography/S01001624,S01001624,116500,132000,126500,147500,80000,128958,141875,155000,126750,154875,167000,183000,140000,174500,162500,222500
http://statistics.gov.scot/id/statistical-geography/S01001625,S01001625,285000,285000,285000,285000,115000,120000,120000,125000,120000,122500,122500,125000,110000,116250,116250,122500
http://statistics.gov.scot/id/statistical-geography/S01001626,S01001626,135000,173250,151000,152000,127000,203500,170000,194000,137500,224346,162000,335000,148000,209515,163500,340103
